file_name,try_fixed_smells
128a226d35ac9d580d10f2c1749b0ff915b67754.dockerfile,"use-no-install-recommends"
12a3130ad29e1e9be7e9d6bb9a91baa9f87d6a27.dockerfile,""
12b9526e482a16458b4b91666961faccb61607e9.dockerfile,""
12c9ee2e292a2ae20e4eb87a17117d41fb4903eb.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
12d9b003556f72e16700a9a48b02db7b7fa6c12f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
12e9ef7ddb71b357a57d2aa90bd658ec723d17af.dockerfile,""
12fa8a4c87c6374c68de0ee7eb7ef9fe192fbe9d.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
13164988d818c1637bc3efb91f240a3763f453af.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
133893abef7a8345d995fdf48148fb9c0a9cbc19.dockerfile,""
13394f0b4ea4ce75a0ad41c5724fe7f00ee799be.dockerfile,""
133cff8ea6444768de19934938fc03632843226f.dockerfile,"use-no-install-recommends"
134b3d8a9e1620b04302da1aad3d27de0e56f39a.dockerfile,""
135494f7c964b6fb852512e086b609eacbd38f88.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1358d631b14416ee9e79f64b590c4830dffeda38.dockerfile,""
136d256141d99ad16fe35bb2ac6000095918cab7.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
137ae694ba5cda501a6ab0ae99f60743fa8766d6.dockerfile,"use-no-install-recommends"
13868c243157e0bd4ed0178d63814df569683391.dockerfile,""
13930883e6e9e1013e489b137a68cb1186f94dd1.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
13963ecba341ff65c7981b41a0a172d9ba2d1254.dockerfile,""
1399d31d540f575d52f57756ebeb3e7be68ca693.dockerfile,""
13a6e626fbe906eb049eb152cb1679279d2fd59a.dockerfile,""
13cf09f9dc46e6648b6f814e11a6d259377bb9c6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
13d0c4b4bd784a3dfc07125e15d6a0b88289e6a7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
13fcb8214e05b22e87e9a86f7576cb023143c6da.dockerfile,""
13ff6d578ffdfed36abb7407155a1f7f0fc94b2e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
140f5ce36eb46747551753da5345653442ff2a57.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
141eeca63996316e62be57e760b44017f5ea41b5.dockerfile,"use-no-install-recommends"
1422b258df5ed8fa4172fe4892f5f18487321f35.dockerfile,""
144ee20df31198d45b00c125a047bfc64556a358.dockerfile,"use-no-install-recommends"
146eda680ceab0017b85f2aba028cd194fec8191.dockerfile,"use-no-install-recommends"
148076f89fbc9ed048208c75197cf9ac4a2f1b00.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
14818054dc0a27ea627e0af2fca6c4113adae24f.dockerfile,""
14a4adcafd75325835af27eff016704b7fe4a3f1.dockerfile,"use-no-install-recommends"
14c5c6c102a03191896f0a51667d6b697c0982aa.dockerfile,"use-no-install-recommends"
14d4e449dbaab5d5e644bb6f3d7d9ebf605eb928.dockerfile,"use-copy-instead-of-add"
14dfd12bdb9abb16f3d6d65fbffddb9de0d274d1.dockerfile,""
14fbd72f1fcbe651a854e61a395313ec1fab572c.dockerfile,"use-no-install-recommends"
14fd3e9de452b7e2a99053b3f47f01decf531589.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
151b0153518a7dd350d09f98615c4ffd13baac8e.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
15213aaf48bf63d2a45637335186488858171525.dockerfile,""
1522c1adda7453598d05f3c430556091eaee1471.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
152a03ab4e1312c565375e29a0dbb561b3ddc4d6.dockerfile,""
153046b89bcf2e738f0ac7ea1c0ba9c891865ad8.dockerfile,"use-copy-instead-of-add"
1538a18e5479b3cb2b47a1b478a3bbbeb909d7d2.dockerfile,""
154afb9c3f8cef0bd489457101d6529aeba2867a.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
1560311d2a75f9308bb35dff1f060457d6809a72.dockerfile,"use-copy-instead-of-add"
1563029f8fd71206fc6e91f342dfecff86da6df9.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
1565d0860598020b522858e94213d07d8598afa9.dockerfile,""
156da8d48f38715d73ce1964034b684543cdc8da.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
157dfab2ea94fb5de397431a8ef6871a4817d3d5.dockerfile,""
15824f622436af6dbddbecced61d71000fd7306d.dockerfile,""
159722fad42ccd3ee8dc55f0127af8c5b96828a0.dockerfile,"use-no-install-recommends"
15b40947b00c45ad510dfa74a028b0c673bcced8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
15b41e254c6b2cb81ff00dc3a2eaecbef354f37f.dockerfile,"use-no-install-recommends"
15ca40ac35dae57652dbe953b45bb7a5dabdc891.dockerfile,"have-a-user"
15dd937a6c686a6165bc2dcd1a29c60b9e475c78.dockerfile,"use-copy-instead-of-add"
15e175a7f01994c0e8a48d5cf573164387ede807.dockerfile,""
15e70afdb299d8531bfef3fe0a51daa557339f69.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
15ea2adc93db8ec16515743537b203c315c56fd2.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
15ee1993a3bebdc97d28fab95dca7d35abf92dbf.dockerfile,""
15ee5f6d7a8b1add5783c7b11bea9c3fde3348b1.dockerfile,""
15fb5309bc91a7a42888150b240a199eca498a28.dockerfile,""
15fcfd2da8b761ec97c0fd86eb6b0d737e9e46a8.dockerfile,"use-copy-instead-of-add"
16020833c2e09530f6be112eec782e2f7243a221.dockerfile,"use-no-install-recommends"
161324aaa37bd29d0e1dc7a2d8a73cba559009fd.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
161d6bc36c992712af1a85fbada26a2e237db08b.dockerfile,"have-a-user"
162522d4be12512e2cd24996aa80ba053e0cdc58.dockerfile,"use-copy-instead-of-add"
163b29e22dd9738c810d498087ddd6a88f048878.dockerfile,""
163becc2c1c48355652493508dfc3fbddd26a0bd.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
164bf85b6f50b5a0ea20c05b030d076590c83777.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1678a5c28e1685401770fc293c744f99fb386d25.dockerfile,""
168639e445590bd6b2c60ce21a20440585790370.dockerfile,"use-no-install-recommends"
1688ec544defd157a777cc9b5da6564dc1b4be9d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,have-a-user"
168d219e9547c2ca81f9627c8082aa0af198b0dd.dockerfile,""
169a2a62fb8fd0084dd7a22d1cef5eac75ba9840.dockerfile,""
16fcbbcba498119eaf5e44ffdf2b8cebf160b745.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
17019383a249fad683bd3ba5ceba8758ea026492.dockerfile,""
17121086551b90be44c19bde3f6903a296b17d14.dockerfile,""
1717d1fc57b6935ac2b827e455ace64ad2bccfb3.dockerfile,"use-no-install-recommends"
17229f8241fd2fc004c06601b6780e32c1329857.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
17304929f87d9327c0545a546d694d8fea77f817.dockerfile,"use-no-install-recommends"
173b89a8bbc0a414b584ddd385a96b2464acae7c.dockerfile,"use-no-install-recommends"
17542b1da24f72fe75d85308911f3be4298641e6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1768fc3c8027938c3d9a4a1705ea03ca30ef4b73.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
17708928045ad51457185556903f9db6cee5c423.dockerfile,""
17b07a2fa1d30888258aa1088dede49f1ed7fb8c.dockerfile,"use-copy-instead-of-add"
17bc003c4b01dfd84397c4ab27cbdb14e0daa04d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
17ca30d2c64be9e2a7151b8b7afe4569d1cc6299.dockerfile,""
17cddb1823b4c3ee2825c181fa777ed28c88c947.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
17d4a1e086e2664c86127df38c86f00889787690.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
17e40fa9158071f9717c8012e120b6146a974cc4.dockerfile,""
17e59e6770dd4a7ccf76fd57526fdc87bd9ca37f.dockerfile,""
17e6abe51d99389f35a45c0961ec4e0fa00c74de.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1800c270d6e6acea11f7aa1a66e904dd72963f9a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1801da2bc11eaf5489e43e766398a91ed79852a2.dockerfile,"use-copy-instead-of-add,have-a-user"
180bf41a70e0011a78c833b239fa54067d1ae026.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1813b555ffe527ab4aa9a251ead44519fe5c8515.dockerfile,""
1821e5f6c4559b4dd976a6e117332da717f5b293.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
184496d7b5b200303b0cf83800ae811f25878e45.dockerfile,"use-copy-instead-of-add"
185670de044963dac1789764773ec54ebca2c5fa.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
185743ee1a2ba7523a717412ea41c51fa74205f5.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
186c3148d3212fa5798afc775bb8fafefa803ab1.dockerfile,""
1875865dd8127fd8cb22b56bde45113bedde77fe.dockerfile,"use-no-install-recommends"
18803066bc2ae7c980fc86ea31a5b5d0116ff44c.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
18847ca4615129e3120aee1ef820f8e12099a378.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
189ac6bb0d5ced66f763518842848f13ce1a7dbc.dockerfile,""
18a1ea0515d6e65d9d7e70439c5e6f3211eacc33.dockerfile,"use-no-install-recommends,use-copy-instead-of-add,have-a-user"
18cd74f12fe8ac0b797e4132e5481e262b804f85.dockerfile,""
18e60118b652c05034ebccbeefbcce022c8fd387.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1922fca036d039e399d853652a20158cc07c21dc.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
19239a09b780f3e9b278fe2ccf07d6aeec477f84.dockerfile,"use-no-install-recommends"
19264393d2fca75bcbd336dfbd0645029a263eee.dockerfile,""
1933b9a1ce1540a912e84f72607dbac554769050.dockerfile,"use-copy-instead-of-add"
1940d0a358fd4d5da843cff46ac3d2e4e674ba93.dockerfile,""
194f1bf65b86452db2068cba0848a8952f7ffc4f.dockerfile,"use-no-install-recommends"
195b6f2e8c77e074d8a79f67fc916607d77a0b9b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
196cc7cd5c26e2f7b4bd4dde64c1f6968d9b4804.dockerfile,""
197db328b7732b121799c76263f8f7471c3caa46.dockerfile,"use-no-install-recommends"
1981b2ed1f211766c503d1d6f639e4dd905cecb9.dockerfile,"use-no-install-recommends"
19855b1690e1a744b1b763bd632c6f725b62bdcd.dockerfile,"use-no-install-recommends"
1988caba8560ca2b2e749617188dad7b0b26b0b4.dockerfile,""
1996266301ac3c3425c19b0c2808788a9e45317f.dockerfile,""
19963e3f81e425afe13ef38119fbf38eadc25b54.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
19a5d21199c0737a76a6c3e4b56dd4a7554d39a4.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
19ad2b7a74b3672ead1fc0d1c8a76fe67935201c.dockerfile,""
19b8f98fbb5af6f274384d05e6770c50e18237a2.dockerfile,""
19c269e562308e97ff63d2aa2aa684b05426ef46.dockerfile,"do-not-use-apt-get-update-alone"
19dab9ac12701c7ca255a066585f610201ea188f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
19e427906f4d29b17e7912e44d20b67527e7d6c3.dockerfile,""
19ff334e889d5b79792a272a29d3c4c0fa8a386c.dockerfile,""
1a0145b0785598a99d6c6d30c8a01827a627e6d9.dockerfile,""
1a2e0584417018df39ca7a20fc47487838016bb8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1a314177c62f38fe221d055e8c01acb3ba55947f.dockerfile,""
1a3491c98e3408745f00d7a78a0385fcb2f4a989.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1a4621576df44dc0aac7e522aae6183869a5c5a7.dockerfile,""
1a4aa2aa54e98a4a7c5941fc0aefb45006a3e59b.dockerfile,""
1a53a9b408703e48d8e9c7810108773781834974.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1a6f363092517dd491dfe32dd0568c4392d11b1d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1a77c80d847b0b08455a67c03d4ff8ef1d3c35ed.dockerfile,""
1a78f0e73ada6f11d5ad29c3bfc3441b6dbd3ade.dockerfile,"use-copy-instead-of-add,have-a-user"
1a7ed954eee8217b2b7dd8022eee44ac126f046f.dockerfile,"use-no-install-recommends"
1a7edb62e9f55ccd7c2c67a0b2e0d175f5810814.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1a8609d218f37b293fa89f4c8ad2edc133875d7a.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
1a96e4dae8e1715dc1130b0a7beb84c836efa1c3.dockerfile,""
1aa16601336441bf0f8e96e9135433501236d5bf.dockerfile,""
1aebc166b3a4672681cdbb0dcd41c889f585df1d.dockerfile,""
1b04edb029351be5d059f819d74d9ed9babd41a8.dockerfile,"use-no-install-recommends"
1b050075aec846045014caf465e2fed5863fb011.dockerfile,"use-copy-instead-of-add"
1b059f837b8a0522a6a164ff21e618984b15bf5d.dockerfile,""
1b17dafd9e41276d816d0e5e38b0ecccbea9fa06.dockerfile,"use-no-install-recommends"
1b2c1f3c8ae0e309afcb8ace8911a2b3b5ae531d.dockerfile,""
1b2d8c38274b59afa5725f1c3ea4348d4c086aac.dockerfile,"use-no-install-recommends"
1b31875c81858d26808e09d12fd50e007e8cec55.dockerfile,"do-not-use-apt-get-update-alone"
1b530ed20c20252f289b0da60bf2256e598f9bc4.dockerfile,"have-a-user"
1b60801f4c3aaa950ca06fce2dcd8fde8eef2d69.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
1b68060f9d1ee022fb84503d61fddee20f1c5901.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1b6a6132a6d12ed0cf25451cf74e62f84c200cc2.dockerfile,"use-no-install-recommends,have-a-user"
1bb5c3a3d0a75b293b2638b19ca67c7c1d20095d.dockerfile,""
1bba01fdbce6d55d662be33c21ddcd3a71863454.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1bc40217a73ada0e3b83a7d72a647910313c1dc0.dockerfile,""
1bcf80ca3cbafaac92649cd419d7afd14850aaa0.dockerfile,"use-copy-instead-of-add,have-a-user"
1be8814fa47983567a48d818be3d33a990ba2d18.dockerfile,""
1bf266f04f31bc25f94d2efe658c0bfe0b7988be.dockerfile,"use-no-install-recommends"
1c04f7bbd26ad16e5366a96a7d8dfba908645168.dockerfile,""
1c0a58dbd53182b57dbf55b74dd3e1641ebe9249.dockerfile,""
1c1f2e2059bf4f8dd7ed1bca60d3140e6342517f.dockerfile,""
1c2a3fd3931e208f64dd2b817df4e34e798ad309.dockerfile,""
1c3b9bb808c35d2d6708f3e8e92eea9a2bbf27ac.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1c4dd08b79e58339d463d68ed0d9ed609e747799.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1c7e0ebedafc8357b4b3951c51f5175bdeb8749d.dockerfile,""
1cce63caf54e923b81e59cb53a4e44c0fdf48759.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1cdfef75a949c2dfb191eacadec9f5b484a0d326.dockerfile,"use-copy-instead-of-add"
1ce14d18e264589d66a111b065f0f1bbd726de25.dockerfile,"use-no-install-recommends"
1cf0288f22f8762d1faa27c27859dbf891e65375.dockerfile,"use-copy-instead-of-add"
1d20fc9cb49b9c86f8491414258a725f9556b421.dockerfile,""
1d50f77a338f023c63d84b22c266e36982a918fc.dockerfile,""
1d5445a1b1da999cd43073a42bf192c5925652a8.dockerfile,"use-no-install-recommends"
1d64b57df2a67be453909d3e7c1c4d04dc37d718.dockerfile,""
1d7405c3474c167adf7a0dcd70145c6e4ed59692.dockerfile,""
1d790fe2903888d1bdc2f1013a9a740fd5becb5b.dockerfile,"have-a-user"
1d79a8c5535ca41a07db47ff8be9d8b3212f24cb.dockerfile,"use-copy-instead-of-add"
1d7c1c0bcd857a5f58cc53c793484bfc7655c23b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1d8a677a20ed4d677855a1439a0aaf713765adad.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1d8ab93b0ee5b9f94721d07a4bd3722719cc3293.dockerfile,"use-copy-instead-of-add"
1d8c362e7043d7b78836f06256d0ae9b82561af8.dockerfile,"use-no-install-recommends"
1d9e94c18682426f51f4f04b58e141d2f498c60d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
1da50c760a852940f7a92cead9a5a65f5bd28466.dockerfile,"use-no-install-recommends"
1dae6ba4e48ba1840601fb2d2a6f2e2d5ebe7bf2.dockerfile,"use-copy-instead-of-add"
1dc36efea73e3f476c13e85aae61215ea031b122.dockerfile,""
1dcb7636ad281b37aa97ae0660f85651c3e87fb4.dockerfile,""
1dcd7f6c95875c02f47151808f1c5f52ad920248.dockerfile,""
1dd2bc0c2b7fda157e378a476b6e5f2fdd413ffb.dockerfile,""
1de092f3daf00885237e7ac3ce4544e3f286f4ab.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1df22c7368af3887bea6acbf5223b64ad93ad354.dockerfile,""
1dfa189e38f08411ccf3d9fee1551ec168c0d884.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
1e25d93db8aebd3142c5332ff6b85321f8e52793.dockerfile,""
1e26d574d29fe8593c15439d999ae4dfd1be5068.dockerfile,"use-copy-instead-of-add"
1e2c3228933baa107f3a8e7076d3c4c86160865f.dockerfile,""
1e38980564f8730b08571c3c4934f4953157121f.dockerfile,"use-copy-instead-of-add"
1e3952058dff18252728a37f275b5e56916d45d1.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
1e410500c9034fe8c77900c9a4c77e199d1c0b76.dockerfile,"use-copy-instead-of-add"
1e58ba070c7db19aef22bf429f1e72f1e1b85e3b.dockerfile,""
1e66512af76a70eb9abdb30de2efab5bc3a5d274.dockerfile,"use-no-install-recommends"
1e6ee3f79814a29989576bf5bc5e007101113930.dockerfile,"use-no-install-recommends"
1e6fd14fa56a8f02d22d9c9b7b97948a136e3649.dockerfile,""
1e722cbb098387663220612b3389f990e707af5d.dockerfile,""
1e7be4efdaef64952cda9a7d2ed7eb00aff57560.dockerfile,"use-copy-instead-of-add"
1e868703f419e1b2d3cdd1241b334937cf9cc4e6.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1e8be10370d51566c5e18eb341205e6f83046e3f.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1e9243cb11d750775f4a8e982cd95f4ec4e9e990.dockerfile,"use-no-install-recommends"
1ea6e30878aca41fd0d2257c2b0c27dd3ef232a7.dockerfile,"use-no-install-recommends"
1eb8e07a150e8ee0ca6025a1d0b40faf511e5b4e.dockerfile,"use-copy-instead-of-add"
1ec3c8424b377444d381612ba726167e3ec3f101.dockerfile,"use-no-install-recommends"
1ec74005f1091ce08cdf399e0a8596ab178b0bca.dockerfile,""
1ec8cc95816bc0b63b9efd616c2d7d4f2628d2fe.dockerfile,"use-no-install-recommends"
1ed98c0a29017e071ae04ff947bec054d426c21f.dockerfile,""
1ee476705b45adab097ef2fb3a8a671de027b86f.dockerfile,"use-copy-instead-of-add"
1eeb1fa7aaa5a21d1ea6585a2d35f2a434a0fd68.dockerfile,"use-no-install-recommends,use-copy-instead-of-add"
1ef536c220375eba0b89b38c51b7424dd2506dee.dockerfile,""
1f39571b4b88f146cf1ac37fb3a5e843bfb46a68.dockerfile,"use-no-install-recommends"
1f3d764157b43abd611b09a07bf5fd5fea4018d9.dockerfile,"use-no-install-recommends"
1f4286fd9cae0820510ef2cbc3aeffeadb90bbee.dockerfile,"use-no-install-recommends"
1f5afb17b01e318f78e72436075eee2c14ecd59a.dockerfile,""
1f5bb8180a0b9cb03f9c4f1ff955ba933dd8b1f2.dockerfile,"use-no-install-recommends"
1f6bd55f07dcc4685cd99774cd24533f019cd082.dockerfile,"use-no-install-recommends"
1f6ddc2d17a037ca74c538d26171eb3868182450.dockerfile,""
1f7158155f697e1c7877696961e13b5907a86db8.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add,have-a-user"
1f75275262116876c7776a0615da1f3c503049ab.dockerfile,"use-no-install-recommends"
1f7c2493fea69e210f9bacd0a881fc2d5be2f122.dockerfile,""
1f9f5006ffcc8ae196f3cd539b39ff56fde3f5c8.dockerfile,""
1fa58884dc11c7eed35cbaa6c3fb22b2f825ac7b.dockerfile,"do-not-use-apt-get-update-alone"
1fa8a29f0f995d84cb81a2ec3d6c5a289e8e4c10.dockerfile,"use-no-install-recommends"
1fb6d2c71d779ad95cfcef42bab547bb921b14cb.dockerfile,"use-no-install-recommends"
1fb92ab87252b361efd8f8f0c4a4f3225b0e2412.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
1fbd89524111684e077d5db1978fa05dd2e05da0.dockerfile,""
1fd0efb3bf339c961eb7de043064b939b2bdccf2.dockerfile,"use-copy-instead-of-add"
1fe44b6dd72221fef08456828e049deb56b08b64.dockerfile,"use-no-install-recommends"
20015cfe46314a51cdbd7546b9485a6a5905b249.dockerfile,"use-copy-instead-of-add"
200fcca4f68474534d4cd33bc15e809ccecc4417.dockerfile,"use-no-install-recommends"
20222cad2e5f5d73d497789a8bda453f8474c964.dockerfile,""
204582801c35c1fc5b62f7a4298721547dde1e10.dockerfile,""
204b5b4dba1b607fb709b7f45d145ceafc33f3e7.dockerfile,""
205237a20b8d52ebe9e4bfbe09b787667529f0e5.dockerfile,""
205aed59ea6899b2d5554a63c71e563840430df5.dockerfile,""
20633ccdb4454b7a421812e45bf70a88108ca31b.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
2069be4bbe7a704e8d5fad06c2120ba19f1c804b.dockerfile,"have-a-user"
20a1aacfdfb5a52745c2a0ff9b3c340c4bd28738.dockerfile,""
20b302662348a2d4adabbc05bbbaf73739ef9a06.dockerfile,""
20b91137a958be707f2ef8b7af7197b582a9aa35.dockerfile,""
20cca59a4533f849466a3b11a170134e6cb599d5.dockerfile,""
20e179c9438098bfeda959571e6115bc66627aa7.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
20e2be76b7d619cb774a5b60b52a4bb137c8d0ee.dockerfile,"use-copy-instead-of-add"
20e4667e001847d43e9acf17c7200bf5b0b57ff0.dockerfile,""
20f2d616c5e9d2911d787ac8337ab4d8dbc2394d.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone,use-copy-instead-of-add"
20f37e556fce7a3a3a4b7cdaf56d0390a4f838e3.dockerfile,""
20f515252adbdbd9fed0a069e3efb9a8195c5212.dockerfile,"use-no-install-recommends,do-not-use-apt-get-update-alone"
2106d19f16cf36f377e0f623a52c9b57f583aed6.dockerfile,"use-no-install-recommends"
2110dc34f9c247e7f468c47bebba381e168e4d3b.dockerfile,""
2113238102e532ad9ea85d97bcf2fcc38bbeba8c.dockerfile,"use-no-install-recommends"
